BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2016;780000329;780110052;M2050;5;4;6.8;1;0;;
PERINAT_P;2016;780000329;780110052;MIVG;4;2;0.1;;;;
PERINAT_P;2016;780000329;780110052;N2700;;1;0.5;;;;
PERINAT_P;2016;780000329;780110052;N2800;20;6;24.5;;;;
PERINAT_P;2016;780000329;780110052;N280H;10;2;11;;;;
PERINAT_P;2016;780000329;780110052;N3120;0;4;0.2;;;;
PERINAT_P;2016;780000337;780001236;MIVG;1;1;0.69;;;;
PERINAT_P;2016;780000337;780001236;N2800;2;;2.3;;;;
PERINAT_P;2016;780018727;780018719;M1030;;;;0;1;0;1
PERINAT_P;2016;780018727;780018719;M1140;1;2;1.7;0;1;;
PERINAT_P;2016;780018727;780018719;M2050;;;;0;1;;
PERINAT_P;2016;780018727;780018719;N2700;;1;0.23;;;;
PERINAT_P;2016;780018727;780018719;N2800;6;5;9.63;;;;
PERINAT_P;2016;780018727;780018719;N280H;3;3;5.14;;;;
PERINAT_P;2016;780300208;780000576;M1030;4;2;4.6;1;;;0
PERINAT_P;2016;780300208;780000576;M1140;;2;1.2;0;1;;
PERINAT_P;2016;780300208;780000576;M2050;2;2;3;0;1;;
PERINAT_P;2016;780300208;780000576;N2340;1;;1;;;;
PERINAT_P;2016;780300208;780000576;N2700;;1;0.05;;;;
PERINAT_P;2016;780300208;780000576;N2800;7;4;8.98;;;;
PERINAT_P;2016;780300208;780000576;N280H;7;4;9.98;;;;
PERINAT_P;2016;780300208;780000576;N3120;;1;0.05;;;;
PERINAT_P;2016;780300323;780003679;M1030;8;2;9;1;;1;
PERINAT_P;2016;780300323;780003679;M1140;7;;7;1;;;
PERINAT_P;2016;780300323;780003679;M2050;13;;13;1;;;
PERINAT_P;2016;780300323;780003679;N2340;3;3;3;;;;
PERINAT_P;2016;780300323;780003679;N2700;1;;1;;;;
PERINAT_P;2016;780300323;780003679;N2800;17;;13.97;;;;
PERINAT_P;2016;780300323;780003679;N3120;;1;0.8;;;;
PERINAT_P;2016;780300406;780018032;M1030;8;;;1;1;1;0
PERINAT_P;2016;780300406;780018032;M1140;;5;;0;1;;
PERINAT_P;2016;780300406;780018032;M2050;7;;;1;0;;
PERINAT_P;2016;780300406;780018032;MIVG;7;;;;;;
PERINAT_P;2016;780300406;780018032;N2340;3;;3;;;;
PERINAT_P;2016;780300406;780018032;N2700;1;;1.06;;;;
PERINAT_P;2016;780300406;780018032;N2800;20;;15.77;;;;
PERINAT_P;2016;780300422;780002259;M1030;8;5;10.5;1;1;0;
PERINAT_P;2016;780300422;780002259;M1140;3;;3;0;1;;
PERINAT_P;2016;780300422;780002259;M2050;2;1;2.5;0;1;;
PERINAT_P;2016;780300422;780002259;N2340;4;2;4.8;;;;
PERINAT_P;2016;780300422;780002259;N2800;12;8;16.07;;;;
PERINAT_P;2016;780300422;780002259;N280H;4;2;4.81;;;;
PERINAT_P;2016;780800256;780110078;M1140;4;;3.25;;;;
PERINAT_P;2016;780800256;780110078;M2050;12;2;11.76;;;;
PERINAT_P;2016;780800256;780110078;N2340;3;0;4.37;;;;
PERINAT_P;2016;780800256;780110078;N2700;0;3;1.8;;;;
PERINAT_P;2016;780800256;780110078;N2800;32;16;40.27;;;;
PERINAT_P;2016;780800256;780110078;N280H;8;8;13.1;;;;
PERINAT_P;2016;790000087;790000012;M1030;;;;1;0;1;0
PERINAT_P;2016;790000087;790000012;M1140;;10;2.95;1;0;;
PERINAT_P;2016;790000087;790000012;M2050;;8;3.81;1;0;;
PERINAT_P;2016;790000087;790000012;MIVG;;3;1.1;;;;
PERINAT_P;2016;790000087;790000012;N2340;5;6;8.81;;;;
PERINAT_P;2016;790000087;790000012;N2700;;1;0.69;;;;
PERINAT_P;2016;790000087;790000012;N2800;19;11;27.08;;;;
PERINAT_P;2016;790000087;790000012;N280H;9;8;16.12;;;;
PERINAT_P;2016;790000087;790000012;N3120;;1;0.7;;;;
PERINAT_P;2016;790000095;790006654;M1030;0;0;0;0;1;0;0
PERINAT_P;2016;790000095;790006654;M1140;2;0;0.98;0;1;;
PERINAT_P;2016;790000095;790006654;M2050;4;0;3.37;0;1;;
PERINAT_P;2016;790000095;790006654;MIVG;1;0;0.2;;;;
PERINAT_P;2016;790000095;790006654;N2340;7;0;6.94;;;;
PERINAT_P;2016;790000095;790006654;N2700;1;0;0.1;;;;
PERINAT_P;2016;790000095;790006654;N2800;14;0;10.78;;;;
PERINAT_P;2016;790000095;790006654;N280H;11;0;9.06;;;;
PERINAT_P;2016;790000103;790006654;M2050;2;;0.2;0;0;;
PERINAT_P;2016;790000103;790006654;N2800;1;0;0.36;;;;
PERINAT_P;2016;790003537;790006654;M2050;1;0;0.1;0;0;;
PERINAT_P;2016;790003537;790006654;N2800;2;;1.25;;;;
PERINAT_P;2016;790009948;790001242;M1030;8;;8;0;1;;
PERINAT_P;2016;790009948;790001242;M1140;2;;2;0;1;;
PERINAT_P;2016;790009948;790001242;M2050;4;;4;0;1;;
PERINAT_P;2016;790009948;790001242;MIVG;4;;4;;;;
PERINAT_P;2016;790009948;790001242;N2800;8;2;8.89;;;;
PERINAT_P;2016;790009948;790001242;N280H;8;2;8.89;;;;
PERINAT_P;2016;800000143;800000028;M1030;0;0;0;1;0;0;0
PERINAT_P;2016;800000143;800000028;M1140;0;4;0.85;0;1;;
PERINAT_P;2016;800000143;800000028;M2050;4;1;4.67;1;0;;
PERINAT_P;2016;800000143;800000028;MIVG;0;1;0.4;;;;
PERINAT_P;2016;800000143;800000028;N2340;4;3;6.4;;;;
PERINAT_P;2016;800000143;800000028;N2700;0;1;0.58;;;;
PERINAT_P;2016;800000143;800000028;N2800;10;11;18.16;;;;
PERINAT_P;2016;800000143;800000028;N280H;10;11;18.16;;;;
PERINAT_P;2016;800000226;800000069;M2050;;2;0.63;0;0;;
PERINAT_P;2016;800000226;800000069;N2800;;2;1.6;;;;
PERINAT_P;2016;800000226;800000069;N280H;;2;1.6;;;;
PERINAT_P;2016;800000432;800000093;M1140;1;2;1.6;0;1;;
PERINAT_P;2016;800000432;800000093;M2050;3;;3;0;1;;
PERINAT_P;2016;800000432;800000093;N2340;1;1;1.81;;;;
PERINAT_P;2016;800000432;800000093;N2700;;1;0.04;;;;
PERINAT_P;2016;800000432;800000093;N2800;7;4;9.06;;;;
PERINAT_P;2016;800000432;800000093;N280H;;;1;;;;
PERINAT_P;2016;800006124;800000044;M1030;;;;1;;1;
PERINAT_P;2016;800006124;800000044;M1140;4;8;7.52;1;0;;
PERINAT_P;2016;800006124;800000044;M2050;0;20;5.03;0;0;;
PERINAT_P;2016;800006124;800000044;N2340;13;12;20.69;;;;
PERINAT_P;2016;800006124;800000044;N2700;;2;1.29;;;;
PERINAT_P;2016;800006124;800000044;N2800;37;17;46.89;;;;
PERINAT_P;2016;800006124;800000044;N280H;33;11;37.13;;;;
PERINAT_P;2016;800006124;800000044;N3120;;1;0.3;;;;
PERINAT_P;2016;800009920;800003071;M1030;13;1;13.5;1;1;1;0
PERINAT_P;2016;800009920;800003071;M1140;6;2;7;0;1;;
PERINAT_P;2016;800009920;800003071;M2050;11;;11;1;1;;
PERINAT_P;2016;800009920;800003071;N2340;5;;4.69;;;;
PERINAT_P;2016;800009920;800003071;N2700;1;1;1.5;;;;
PERINAT_P;2016;800009920;800003071;N2800;17;18;28.64;;;;
PERINAT_P;2016;800009920;800003071;N280H;17;18;28.64;;;;
PERINAT_P;2016;800009920;800003071;N3120;;1;0.6;;;;
PERINAT_P;2016;810000224;810000471;M1030;7;2;8;1;0;0;0
PERINAT_P;2016;810000224;810000471;M1140;2;;2;0;1;;
PERINAT_P;2016;810000224;810000471;M2050;2;;2.75;0;1;;
PERINAT_P;2016;810000224;810000471;N2340;6;1;5.3;;;;
PERINAT_P;2016;810000224;810000471;N2800;5;4;7.25;;;;
PERINAT_P;2016;810000224;810000471;N280H;5;4;7.25;;;;
PERINAT_P;2016;810000505;810000331;M1030;5;3;7.73;0;1;0;0
PERINAT_P;2016;810000505;810000331;M1140;6;;5.16;0;1;;
PERINAT_P;2016;810000505;810000331;M2050;5;;5;0;1;;
PERINAT_P;2016;810000505;810000331;MIVG;5;1;5.4;;;;
PERINAT_P;2016;810000505;810000331;N2340;9;5;10.87;;;;
PERINAT_P;2016;810000505;810000331;N2800;17;5;21.87;;;;
PERINAT_P;2016;810000505;810000331;N280H;17;5;21.87;;;;
PERINAT_P;2016;810000521;810000380;M1030;9;7;3.13;1;0;1;
PERINAT_P;2016;810000521;810000380;M1140;6;1;1.52;0;1;;
PERINAT_P;2016;810000521;810000380;M2050;9;3;5.65;1;0;;
PERINAT_P;2016;810000521;810000380;MIVG;1;;0.05;;;;
PERINAT_P;2016;810000521;810000380;N2340;6;4;9.69;;;;
PERINAT_P;2016;810000521;810000380;N2800;23;10;28.81;;;;
PERINAT_P;2016;810000521;810000380;N280H;18;7;13.45;;;;
PERINAT_P;2016;810000562;810000455;M1030;1;2;2.5;;1;;
PERINAT_P;2016;810000562;810000455;M1140;;3;1.82;;1;;
PERINAT_P;2016;810000562;810000455;M2050;2;3;3.53;;1;;
PERINAT_P;2016;810000562;810000455;N2800;9;9;15.62;;;;
PERINAT_P;2016;810000562;810000455;N280H;7;10;6;;;;
PERINAT_P;2016;810000562;810000455;N3120;1;;0.05;;;;
PERINAT_P;2016;820000032;820000016;M1030;;;;1;0;0;0
PERINAT_P;2016;820000032;820000016;M1140;;4;1.4;0;1;;
PERINAT_P;2016;820000032;820000016;M2050;4;1;5.45;0;1;;
PERINAT_P;2016;820000032;820000016;MIVG;2;;2.61;;;;
PERINAT_P;2016;820000032;820000016;N2340;5;4;7.35;;;;
PERINAT_P;2016;820000032;820000016;N2800;7;13;16.19;;;;
PERINAT_P;2016;820000032;820000016;N3120;;1;0.25;;;;
PERINAT_P;2016;820000040;820000081;M1030;;;;;1;;1
PERINAT_P;2016;820000040;820000081;M1140;2;;2;;1;;
PERINAT_P;2016;820000040;820000081;M2050;4;;4;;1;;
PERINAT_P;2016;820000040;820000081;N2340;1;;1;;;;
PERINAT_P;2016;820000040;820000081;N2800;4;9;11.87;;;;
PERINAT_P;2016;820000040;820000081;N280H;4;9;11.87;;;;
PERINAT_P;2016;820000057;820000131;M1030;8;;8;0;1;0;0
PERINAT_P;2016;820000057;820000131;M1140;3;;3;0;1;;
PERINAT_P;2016;820000057;820000131;M2050;4;;4;0;1;;
PERINAT_P;2016;820000057;820000131;N2800;6;5;8.27;;;;
PERINAT_P;2016;820000057;820000131;N280H;6;5;9.37;;;;
PERINAT_P;2016;820000057;820000131;N3120;;1;0.1;;;;
PERINAT_P;2016;830000279;830100517;M1140;1;3;2.87;0;1;;
PERINAT_P;2016;830000279;830100517;M2050;4;1;2.99;0;1;;
PERINAT_P;2016;830000279;830100517;N2700;1;;0.7;;;;
PERINAT_P;2016;830000279;830100517;N2800;12;5;15.84;;;;
PERINAT_P;2016;830000279;830100517;N280H;;;1;;;;
PERINAT_P;2016;830000287;830100525;M1030;7;1;1;1;0;;
PERINAT_P;2016;830000287;830100525;M1140;2;1;1.8;0;1;;
PERINAT_P;2016;830000287;830100525;M2050;5;1;5.9;0;1;;
PERINAT_P;2016;830000287;830100525;N2700;;1;0.5;;;;
PERINAT_P;2016;830000287;830100525;N2800;5;17;13.68;;;;
PERINAT_P;2016;830000287;830100525;N3120;1;;0.5;;;;
PERINAT_P;2016;830000295;830100533;M1030;2;2;0.75;0;1;0;0
PERINAT_P;2016;830000295;830100533;M1140;2;5;0.81;0;1;;
PERINAT_P;2016;830000295;830100533;M2050;4;1;3.38;0;1;;
PERINAT_P;2016;830000295;830100533;N2340;1;;1;;;;
PERINAT_P;2016;830000295;830100533;N2800;5;15;14.07;;;;
PERINAT_P;2016;830000295;830100533;N280H;5;15;14.07;;;;
PERINAT_P;2016;830000311;830100566;M1030;8;2;2.15;1;0;0;0
PERINAT_P;2016;830000311;830100566;M1140;1;1;1.3;1;0;;
PERINAT_P;2016;830000311;830100566;M2050;6;2;4.4;1;0;;
PERINAT_P;2016;830000311;830100566;MIVG;1;1;0.41;;;;
PERINAT_P;2016;830000311;830100566;N2340;3;1;3.38;;;;
PERINAT_P;2016;830000311;830100566;N2700;1;;0.5;;;;
PERINAT_P;2016;830000311;830100566;N2800;26;1;24.28;;;;
PERINAT_P;2016;830000311;830100566;N280H;13;1;12.88;;;;
PERINAT_P;2016;830000337;830100590;M1030;1;2;1.98;0;1;0;1
PERINAT_P;2016;830000337;830100590;M1140;0;3;2.09;0;1;;
PERINAT_P;2016;830000337;830100590;M2050;;5;2.15;0;1;;
PERINAT_P;2016;830000337;830100590;N2700;1;0;0.2;;;;
PERINAT_P;2016;830000337;830100590;N2800;13;5;16.05;;;;
PERINAT_P;2016;830000337;830100590;N280H;6;0;6;;;;
PERINAT_P;2016;830000337;830100590;N3120;1;0;0.2;;;;
PERINAT_P;2016;830000345;830100616;M1140;11;8;14.27;1;0;;
PERINAT_P;2016;830000345;830100616;M2050;10;2;10.9;1;0;;
PERINAT_P;2016;830000345;830100616;N2340;8;25;29.34;;;;
PERINAT_P;2016;830000345;830100616;N2700;0;1;0.66;;;;
PERINAT_P;2016;830000345;830100616;N2800;29;34;56.85;;;;
PERINAT_P;2016;830000345;830100616;N280H;1;6;5.97;;;;
PERINAT_P;2016;830100434;830000196;M1030;6;2;7;1;;1;
PERINAT_P;2016;830100434;830000196;M1140;3;2;4;0;1;;
PERINAT_P;2016;830100434;830000196;M2050;13;3;14.5;1;;;
PERINAT_P;2016;830100434;830000196;MIVG;7;;2;;;;
PERINAT_P;2016;830100434;830000196;N2340;2;;3.26;;;;
PERINAT_P;2016;830100434;830000196;N2700;;1;0.5;;;;
PERINAT_P;2016;830100434;830000196;N2800;16;9;26.9;;;;
PERINAT_P;2016;830100434;830000196;N280H;11;7;20.44;;;;
PERINAT_P;2016;840000285;840000608;M1030;7;3;8.5;1;0;1;0
PERINAT_P;2016;840000285;840000608;M1140;3;0;3;0;1;;
PERINAT_P;2016;840000285;840000608;M2050;9;0;9;;;;
PERINAT_P;2016;840000285;840000608;MIVG;9;0;9;;;;
PERINAT_P;2016;840000285;840000608;N2340;4;1;4.77;;;;
PERINAT_P;2016;840000285;840000608;N2700;;2;1;;;;
PERINAT_P;2016;840000285;840000608;N2800;14;5;17.41;;;;
PERINAT_P;2016;840000343;840000012;M1030;;4;1.31;0;1;0;1
PERINAT_P;2016;840000343;840000012;M1140;;3;1.97;0;1;;
PERINAT_P;2016;840000343;840000012;M2050;1;;1.52;0;1;;
PERINAT_P;2016;840000343;840000012;N2700;;1;0.1;;;;
PERINAT_P;2016;840000343;840000012;N2800;5;4;7.91;;;;
PERINAT_P;2016;840000343;840000012;N280H;4;4;6.91;;;;
PERINAT_P;2016;840000343;840000012;N3120;;1;0.1;;;;
PERINAT_P;2016;840000392;840000046;M1030;3;2;3.93;1;0;1;
PERINAT_P;2016;840000392;840000046;M1140;2;2;2.17;0;1;;
PERINAT_P;2016;840000392;840000046;M2050;2;5;5.13;0;1;;
PERINAT_P;2016;840000392;840000046;N2700;;1;0.5;;;;
PERINAT_P;2016;840000392;840000046;N2800;9;14;19.13;;;;
PERINAT_P;2016;840000392;840000046;N280H;6;;6;;;;
PERINAT_P;2016;840000418;840004659;M1030;;;;0;1;;
PERINAT_P;2016;840000418;840004659;M1140;;1;1.22;0;1;;
PERINAT_P;2016;840000418;840004659;M2050;;6;3.01;0;1;;
PERINAT_P;2016;840000418;840004659;MIVG;;1;0.4;;;;
PERINAT_P;2016;840000418;840004659;N2700;;1;0.25;;;;
PERINAT_P;2016;840000418;840004659;N2800;11;5;15.41;;;;
PERINAT_P;2016;840000418;840004659;N280H;5;3;7;;;;
PERINAT_P;2016;840000483;840000087;M1030;1;4;4.87;1;0;0;0
PERINAT_P;2016;840000483;840000087;M1140;1;2;1.9;0;1;;
PERINAT_P;2016;840000483;840000087;M2050;4;3;4.68;1;0;;
PERINAT_P;2016;840000483;840000087;MIVG;4;;4.18;;;;
PERINAT_P;2016;840000483;840000087;N2340;3;;3;;;;
PERINAT_P;2016;840000483;840000087;N2700;;1;0.65;;;;
PERINAT_P;2016;840000483;840000087;N2800;18;10;24.55;;;;
PERINAT_P;2016;840000483;840000087;N280H;18;8;10.9;;;;
PERINAT_P;2016;840000491;130041916;M1030;1;1;1.6;1;0;1;0
PERINAT_P;2016;840000491;130041916;M1140;1;5;2.06;1;0;;
PERINAT_P;2016;840000491;130041916;M2050;1;8;3.6;1;0;;
PERINAT_P;2016;840000491;130041916;MIVG;0;4;0.34;;;;
PERINAT_P;2016;840000491;130041916;N2340;2;2;3.32;;;;
PERINAT_P;2016;840000491;130041916;N2700;;1;0.5;;;;
PERINAT_P;2016;840000491;130041916;N2800;6;15;15.57;;;;
PERINAT_P;2016;840000491;130041916;N280H;6;15;15.57;;;;
PERINAT_P;2016;840000525;840000111;M2050;;1;0.3;;;;
PERINAT_P;2016;840000525;840000111;N2800;;2;0.8;;;;
PERINAT_P;2016;840000533;840000129;M2050;;1;0.4;0;0;;
PERINAT_P;2016;840000533;840000129;N2800;;2;2;;;;
PERINAT_P;2016;840001861;840006597;M1030;2;3;1;0;0;;
PERINAT_P;2016;840001861;840006597;M1140;6;0;4.7;1;0;;
PERINAT_P;2016;840001861;840006597;M2050;7;5;6.43;1;0;;
PERINAT_P;2016;840001861;840006597;MIVG;0;2;0.8;;;;
PERINAT_P;2016;840001861;840006597;N2340;25;16;40.04;;;;
PERINAT_P;2016;840001861;840006597;N2700;0;2;1.2;;;;
PERINAT_P;2016;840001861;840006597;N2800;35;24;53.35;;;;
PERINAT_P;2016;840001861;840006597;N3120;2;1;1.03;;;;
PERINAT_P;2016;850000118;850013244;M1030;10;;10;1;1;0;0
PERINAT_P;2016;850000118;850013244;M1140;2;;2;0;1;;
PERINAT_P;2016;850000118;850013244;M2050;6;;6;1;1;;
PERINAT_P;2016;850000118;850013244;N2340;1;;1;;;;
PERINAT_P;2016;850000118;850013244;N2700;;1;0.12;;;;
PERINAT_P;2016;850000118;850013244;N2800;6;9;10.45;;;;
PERINAT_P;2016;850000118;850013244;N280H;6;9;10.45;;;;
PERINAT_P;2016;850000118;850013244;N3120;;1;0.1;;;;
PERINAT_P;2016;850000142;850000019;M1030;;;;1;0;;
PERINAT_P;2016;850000142;850000019;M1140;;10;1.74;1;0;;
PERINAT_P;2016;850000142;850000019;M2050;;23;9.12;1;1;;
PERINAT_P;2016;850000142;850000019;MIVG;;5;0.5;;;;
PERINAT_P;2016;850000142;850000019;N2340;11;25;19.65;;;;
PERINAT_P;2016;850000142;850000019;N2700;0;3;0.1;;;;
PERINAT_P;2016;850000142;850000019;N2800;26;22;20.64;;;;
PERINAT_P;2016;850000175;850009010;M1030;;8;0.5;1;0;0;0
PERINAT_P;2016;850000175;850009010;M1140;;1;0.3;0;0;;
PERINAT_P;2016;850000175;850009010;M2050;2;1;3.11;1;0;;
PERINAT_P;2016;850000175;850009010;MIVG;;1;0.3;;;;
PERINAT_P;2016;850000175;850009010;N2700;;1;0.25;;;;
PERINAT_P;2016;850000175;850009010;N2800;5;17;17.4;;;;
PERINAT_P;2016;850000175;850009010;N280H;4;15;8.79;;;;
PERINAT_P;2016;850000175;850009010;N3120;;1;0.1;;;;
PERINAT_P;2016;850000209;850000019;M1140;;1;0.1;0;0;;
PERINAT_P;2016;850000209;850000019;M2050;1;;0.65;;;;
PERINAT_P;2016;850000209;850000019;N2700;;1;0.15;;;;
PERINAT_P;2016;850000209;850000019;N2800;;2;0.85;;;;
PERINAT_P;2016;850000225;850000019;M2050;;3;0.28;;;;
PERINAT_P;2016;850000225;850000019;N2700;;1;0.14;;;;
PERINAT_P;2016;850000225;850000019;N2800;;3;2.37;;;;
PERINAT_P;2016;850000241;850000084;M1140;3;1;2.74;0;0;;
PERINAT_P;2016;850000241;850000084;M2050;4;0;4.01;0;0;;
PERINAT_P;2016;850000241;850000084;MIVG;4;0;4.01;;;;
PERINAT_P;2016;850000241;850000084;N2340;1;1;1.75;;;;
PERINAT_P;2016;850000241;850000084;N2700;;1;0.5;;;;
PERINAT_P;2016;850000241;850000084;N2800;15;4;17.06;;;;
PERINAT_P;2016;850000241;850000084;N280H;15;4;17.06;;;;
PERINAT_P;2016;850009630;850000035;M1030;;1;0.5;;1;;
PERINAT_P;2016;850009630;850000035;M1140;;1;0.32;;1;;
PERINAT_P;2016;850009630;850000035;M2050;3;3;4.15;;1;;
PERINAT_P;2016;850009630;850000035;N2340;;1;0.6;;;;
PERINAT_P;2016;850009630;850000035;N2700;;1;0.3;;;;
PERINAT_P;2016;850009630;850000035;N2800;12;2;14.7;;;;
PERINAT_P;2016;850009630;850000035;N280H;10;2;12.7;;;;
PERINAT_P;2016;860000025;860013382;M1030;;;1.21;1;0;0;0
PERINAT_P;2016;860000025;860013382;M1140;2;;2.49;1;0;;
PERINAT_P;2016;860000025;860013382;M2050;4;2;3.8;1;0;;
PERINAT_P;2016;860000025;860013382;MIVG;;;0.09;;;;
PERINAT_P;2016;860000025;860013382;N2340;;1;0.7;;;;
PERINAT_P;2016;860000025;860013382;N2800;16;11;24.58;;;;
PERINAT_P;2016;860000025;860013382;N280H;;;11.75;;;;
PERINAT_P;2016;860000033;860013382;M2050;;1;0.2;0;0;;
PERINAT_P;2016;860000033;860013382;N2800;2;;1.5;;;;
PERINAT_P;2016;860000058;860014208;M2050;;3;0.8;0;0;;
PERINAT_P;2016;860000058;860014208;N2800;1;1;1.53;;;;
PERINAT_P;2016;860000223;860014208;M1030;4;2;5.6;1;0;0;0
PERINAT_P;2016;860000223;860014208;M1140;;13;2.51;1;0;;
PERINAT_P;2016;860000223;860014208;M2050;6;8;8.36;1;0;;
PERINAT_P;2016;860000223;860014208;MIVG;;7;2.35;;;;
PERINAT_P;2016;860000223;860014208;N2340;12;7;12.09;;;;
PERINAT_P;2016;860000223;860014208;N2700;1;;1;;;;
PERINAT_P;2016;860000223;860014208;N2800;27;21;35.65;;;;
PERINAT_P;2016;860000223;860014208;N280H;10;12;15.94;;;;
PERINAT_P;2016;860000223;860014208;N3120;2;;2;;;;
PERINAT_P;2016;860780568;860000140;M1030;4;;4;;1;;1
PERINAT_P;2016;860780568;860000140;M1140;2;1;2.3;;1;;
PERINAT_P;2016;860780568;860000140;M2050;11;;11;1;;;
PERINAT_P;2016;860780568;860000140;N2700;;1;0.25;;;;
PERINAT_P;2016;860780568;860000140;N2800;13;6;15.75;;;;
PERINAT_P;2016;860780568;860000140;N280H;9;5;11.16;;;;
PERINAT_P;2016;860780568;860000140;N3120;;1;0.25;;;;
PERINAT_P;2016;870000098;870000023;M1030;6;;0.5;;1;;0
PERINAT_P;2016;870000098;870000023;M1140;2;;1.1;;1;;
PERINAT_P;2016;870000098;870000023;M2050;2;1;2.1;;1;;
PERINAT_P;2016;870000098;870000023;N2800;14;;12.28;;;;
PERINAT_P;2016;870000098;870000023;N280H;;;0.01;;;;
PERINAT_P;2016;870000270;870000031;MIVG;;1;0.01;;;;
PERINAT_P;2016;870000411;870017415;M1030;7;;7;0;1;;
PERINAT_P;2016;870000411;870017415;M1140;5;;5;0;1;;
PERINAT_P;2016;870000411;870017415;M2050;;;;1;0;;
PERINAT_P;2016;870000411;870017415;N2800;17;7;23.17;;;;
PERINAT_P;2016;870000411;870017415;N280H;17;7;23.17;;;;
PERINAT_P;2016;870014859;870000015;M1030;0;0;0;1;1;0;0
PERINAT_P;2016;870014859;870000015;M1140;8;2;3.73;1;1;;
PERINAT_P;2016;870014859;870000015;M2050;11;2;2.38;1;0;;
PERINAT_P;2016;870014859;870000015;MIVG;1;1;0.37;;;;
PERINAT_P;2016;870014859;870000015;N2340;21;12;30.78;;;;
PERINAT_P;2016;870014859;870000015;N2700;1;;0.4;;;;
PERINAT_P;2016;870014859;870000015;N2800;38;14;50;;;;
PERINAT_P;2016;870014859;870000015;N280H;16;8;23.04;;;;
PERINAT_P;2016;880000021;880007059;M1030;;;;1;0;0;0
PERINAT_P;2016;880000021;880007059;M1140;;;;1;0;;
PERINAT_P;2016;880000021;880007059;M2050;;;;0;1;;
PERINAT_P;2016;880000021;880007059;N2340;5;3;6.33;;;;
PERINAT_P;2016;880000021;880007059;N2800;9;8;14.9;;;;
PERINAT_P;2016;880000021;880007059;N280H;8;8;13.9;;;;
PERINAT_P;2016;880000039;880780069;M2050;;2;0.2;0;0;;
PERINAT_P;2016;880000039;880780069;N2800;;2;1.65;;;;
PERINAT_P;2016;880000047;880780077;M1030;;1;0.65;1;0;0;
PERINAT_P;2016;880000047;880780077;M1140;;1;0.2;0;1;;
PERINAT_P;2016;880000047;880780077;M2050;4;6;4.98;0;1;;
PERINAT_P;2016;880000047;880780077;N2340;;2;1.8;;;;
PERINAT_P;2016;880000047;880780077;N2700;;1;0.2;;;;
PERINAT_P;2016;880000047;880780077;N2800;14;3;16.4;;;;
PERINAT_P;2016;880000047;880780077;N280H;14;3;16.4;;;;
PERINAT_P;2016;880000054;880007299;M1140;2;1;2.69;0;1;;
PERINAT_P;2016;880000054;880007299;M2050;3;1;3.71;1;0;;
PERINAT_P;2016;880000054;880007299;N2800;2;7;8.5;;;;
PERINAT_P;2016;880000054;880007299;N280H;;9;5.65;;;;
PERINAT_P;2016;880000062;880780093;M1030;1;;1;1;0;0;0
PERINAT_P;2016;880000062;880780093;M1140;;6;1.2;0;1;;
PERINAT_P;2016;880000062;880780093;M2050;;5;2.8;0;1;;
PERINAT_P;2016;880000062;880780093;N2340;0;6;4.16;;;;
PERINAT_P;2016;880000062;880780093;N2800;0;18;17.4;;;;
PERINAT_P;2016;880788591;880780150;M1030;;8;2;;;;
PERINAT_P;2016;880788591;880780150;M1140;2;;2;;;;
PERINAT_P;2016;880788591;880780150;M2050;6;;6;;;;
PERINAT_P;2016;880788591;880780150;MIVG;6;;6;;;;
PERINAT_P;2016;880788591;880780150;N2340;2;1;2.35;;;;
PERINAT_P;2016;880788591;880780150;N2800;14;9;20.25;;;;
PERINAT_P;2016;880788591;880780150;N280H;6;8;13.81;;;;
PERINAT_P;2016;890975527;890000037;M1030;;;;;1;0;0
PERINAT_P;2016;890975527;890000037;M1140;1;;1;1;0;;
PERINAT_P;2016;890975527;890000037;M2050;6;4;7.1;1;0;;
PERINAT_P;2016;890975527;890000037;MIVG;2;;2;;;;
PERINAT_P;2016;890975527;890000037;N2340;13;12;21.4;;;;
PERINAT_P;2016;890975527;890000037;N2700;;1;0.8;;;;
PERINAT_P;2016;890975527;890000037;N2800;38;4;41.2;;;;
PERINAT_P;2016;890975527;890000037;N280H;12;;12;;;;
PERINAT_P;2016;890975535;890000409;N2800;1;;1;;;;
PERINAT_P;2016;890975543;890000417;M2050;;1;0.1;0;0;;
PERINAT_P;2016;890975543;890000417;N2800;;2;1.4;;;;
PERINAT_P;2016;890975550;890970569;M1140;6;2;5.88;0;1;;
PERINAT_P;2016;890975550;890970569;M2050;8;2;4.76;1;0;;
PERINAT_P;2016;890975550;890970569;N2340;6;6;10.1;;;;
PERINAT_P;2016;890975550;890970569;N2700;;2;0.29;;;;
PERINAT_P;2016;890975550;890970569;N2800;1;29;21.13;;;;
PERINAT_P;2016;890975550;890970569;N280H;1;25;17.73;;;;
PERINAT_P;2016;900000167;900000365;M1030;11;10;11.51;1;1;;1
PERINAT_P;2016;900000167;900000365;M1140;5;10;8.41;1;0;;
PERINAT_P;2016;900000167;900000365;M2050;2;11;7.6;1;;;
PERINAT_P;2016;900000167;900000365;MIVG;0;1;0.43;;;;
PERINAT_P;2016;900000167;900000365;N2340;7;14;18.37;;;;
PERINAT_P;2016;900000167;900000365;N2700;;1;0.9;;;;
