BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2017;770000156;770110054;MIVG;0;2;1.2;;;;
PERINAT_P;2017;770000156;770110054;N2340;1;2;2.28;;;;
PERINAT_P;2017;770000156;770110054;N2700;1;1;0.91;;;;
PERINAT_P;2017;770000156;770110054;N2800;37;6;41.16;;;;
PERINAT_P;2017;770000156;770110054;N280H;37;6;40.29;;;;
PERINAT_P;2017;770000156;770110054;N3120;1;1;0.5;;;;
PERINAT_P;2017;770000164;770021152;M1030;1;5;2.9;1;0;0;0
PERINAT_P;2017;770000164;770021152;M1140;3;;2.8;1;0;;
PERINAT_P;2017;770000164;770021152;M2050;2;2;2.9;1;0;;
PERINAT_P;2017;770000164;770021152;MIVG;1;;0.1;;;;
PERINAT_P;2017;770000164;770021152;N2700;1;;0.5;;;;
PERINAT_P;2017;770000164;770021152;N2800;13;;12.37;;;;
PERINAT_P;2017;770000164;770021152;N280H;13;;12.37;;;;
PERINAT_P;2017;770000164;770021152;N3120;1;;0.15;;;;
PERINAT_P;2017;770000172;770110070;M1030;6;;0.6;;;;
PERINAT_P;2017;770000172;770110070;M1140;5;;5;;;;
PERINAT_P;2017;770000172;770110070;M2050;5;1;5.4;;;;
PERINAT_P;2017;770000172;770110070;N2340;1;;0.33;;;;
PERINAT_P;2017;770000172;770110070;N2800;13;1;13.09;;;;
PERINAT_P;2017;770000446;770021145;M1030;15;3;4.44;1;;1;
PERINAT_P;2017;770000446;770021145;M1140;5;;1;1;;;
PERINAT_P;2017;770000446;770021145;M2050;18;6;12.41;1;;;
PERINAT_P;2017;770000446;770021145;MIVG;;2;1.01;;;;
PERINAT_P;2017;770000446;770021145;N2340;4;4;7.82;;;;
PERINAT_P;2017;770000446;770021145;N2800;25;10;32.71;;;;
PERINAT_P;2017;770019032;770021145;M1030;13;1;4.4;;;;
PERINAT_P;2017;770019032;770021145;M1140;5;3;4.33;;;;
PERINAT_P;2017;770019032;770021145;M2050;12;7;6.32;;;;
PERINAT_P;2017;770019032;770021145;MIVG;14;10;2.5;;;;
PERINAT_P;2017;770019032;770021145;N2340;1;1;1.8;;;;
PERINAT_P;2017;770019032;770021145;N2700;1;;1;;;;
PERINAT_P;2017;770019032;770021145;N2800;17;3;19.65;;;;
PERINAT_P;2017;770019032;770021145;N3120;;1;0.8;;;;
PERINAT_P;2017;770300192;770000313;MIVG;;1;;;;;
PERINAT_P;2017;770790707;770000719;M1030;2;2;3.25;0;1;0;0
PERINAT_P;2017;770790707;770000719;M1140;1;4;1.8;0;1;;
PERINAT_P;2017;770790707;770000719;M2050;2;2;3;0;1;;
PERINAT_P;2017;770790707;770000719;MIVG;2;2;3;;;;
PERINAT_P;2017;770790707;770000719;N2700;;1;0.2;;;;
PERINAT_P;2017;770790707;770000719;N2800;10;1;9.84;;;;
PERINAT_P;2017;770790707;770000719;N280H;;0;4.9;;;;
PERINAT_P;2017;780000287;780110011;M1140;3;2;4.22;0;0;;
PERINAT_P;2017;780000287;780110011;M2050;8;1;4.8;0;0;;
PERINAT_P;2017;780000287;780110011;N2340;6;3;9.9;;;;
PERINAT_P;2017;780000287;780110011;N2700;1;;0.14;;;;
PERINAT_P;2017;780000287;780110011;N2800;29;14;24.23;;;;
PERINAT_P;2017;780000287;780110011;N280H;24;13;14.13;;;;
PERINAT_P;2017;780000287;780110011;N3120;1;1;0.6;;;;
PERINAT_P;2017;780000295;780002697;M1030;6;4;7.92;1;0;0;0
PERINAT_P;2017;780000295;780002697;M1140;1;1;1.6;0;1;;
PERINAT_P;2017;780000295;780002697;M2050;3;1;4.91;1;0;;
PERINAT_P;2017;780000295;780002697;N2800;11;6;16.39;;;;
PERINAT_P;2017;780000295;780002697;N3120;;;0.25;;;;
PERINAT_P;2017;780000311;780001236;M1140;10;4;11.04;1;1;;
PERINAT_P;2017;780000311;780001236;M2050;9;15;9.81;1;1;;
PERINAT_P;2017;780000311;780001236;N2340;38;6;39.79;;;;
PERINAT_P;2017;780000311;780001236;N2700;1;2;1.62;;;;
PERINAT_P;2017;780000311;780001236;N2800;32;22;41.18;;;;
PERINAT_P;2017;780000329;780110052;M1030;6;2;1;1;0;0;0
PERINAT_P;2017;780000329;780110052;M1140;6;1;1.5;1;0;;
PERINAT_P;2017;780000329;780110052;M2050;5;5;5.72;1;0;;
PERINAT_P;2017;780000329;780110052;MIVG;5;5;0.1;;;;
PERINAT_P;2017;780000329;780110052;N2700;;1;0.5;;;;
PERINAT_P;2017;780000329;780110052;N2800;20;6;24.5;;;;
PERINAT_P;2017;780000329;780110052;N280H;10;2;11;;;;
PERINAT_P;2017;780000329;780110052;N3120;;4;0.2;;;;
PERINAT_P;2017;780000337;780001236;MIVG;;2;0.72;;;;
PERINAT_P;2017;780000337;780001236;N2800;4;;4.3;;;;
PERINAT_P;2017;780018727;780018719;M1030;4;1;4.5;;;;
PERINAT_P;2017;780018727;780018719;M1140;2;;1.5;0;1;;
PERINAT_P;2017;780018727;780018719;M2050;6;;6;;;;
PERINAT_P;2017;780018727;780018719;N2700;;1;0.23;;;;
PERINAT_P;2017;780018727;780018719;N2800;9;2;10.93;;;;
PERINAT_P;2017;780018727;780018719;N280H;5;1;5.2;;;;
PERINAT_P;2017;780300208;780000576;M1030;4;2;4.6;1;;0;
PERINAT_P;2017;780300208;780000576;M1140;;2;1.2;0;1;;
PERINAT_P;2017;780300208;780000576;M2050;1;3;3;0;1;;
PERINAT_P;2017;780300208;780000576;N2700;;1;0.05;;;;
PERINAT_P;2017;780300208;780000576;N2800;7;5;10.64;;;;
PERINAT_P;2017;780300208;780000576;N280H;7;4;9.85;;;;
PERINAT_P;2017;780300208;780000576;N3120;1;;1;;;;
PERINAT_P;2017;780300323;780003679;M1140;7;;7;0;0;;
PERINAT_P;2017;780300323;780003679;M2050;;;;;1;;
PERINAT_P;2017;780300406;780018032;M1030;8;;8;1;1;1;0
PERINAT_P;2017;780300406;780018032;M1140;;5;5;0;1;;
PERINAT_P;2017;780300406;780018032;M2050;7;;7;1;0;;
PERINAT_P;2017;780300406;780018032;MIVG;7;;7;;;;
PERINAT_P;2017;780300406;780018032;N2340;3;;3;;;;
PERINAT_P;2017;780300406;780018032;N2700;1;;1.06;;;;
PERINAT_P;2017;780300406;780018032;N2800;20;;15.77;;;;
PERINAT_P;2017;780300422;780002259;M1030;8;5;10.5;1;1;;
PERINAT_P;2017;780300422;780002259;M1140;3;;3;0;1;;
PERINAT_P;2017;780300422;780002259;M2050;2;1;2.5;0;1;;
PERINAT_P;2017;780300422;780002259;N2340;4;2;4.8;;;;
PERINAT_P;2017;780300422;780002259;N2800;18;2;15.59;;;;
PERINAT_P;2017;780300422;780002259;N280H;4;2;4.81;;;;
PERINAT_P;2017;780800256;780110078;M1030;;;;1;0;;
PERINAT_P;2017;780800256;780110078;M1140;5;1;4.83;1;0;;
PERINAT_P;2017;780800256;780110078;M2050;11;6;12.38;1;0;;
PERINAT_P;2017;780800256;780110078;N2340;7;3;6.78;;;;
PERINAT_P;2017;780800256;780110078;N2700;;4;2.12;;;;
PERINAT_P;2017;780800256;780110078;N2800;31;20;44.09;;;;
PERINAT_P;2017;780800256;780110078;N280H;28;14;17.7;;;;
PERINAT_P;2017;780800256;780110078;N3120;;1;0.5;;;;
PERINAT_P;2017;790000087;790000012;M1030;;;;1;0;1;0
PERINAT_P;2017;790000087;790000012;M1140;0;7;2.21;1;0;;
PERINAT_P;2017;790000087;790000012;M2050;0;6;2.85;1;0;;
PERINAT_P;2017;790000087;790000012;MIVG;0;2;0.75;;;;
PERINAT_P;2017;790000087;790000012;N2340;5;6;8.6;;;;
PERINAT_P;2017;790000087;790000012;N2700;;1;0.5;;;;
PERINAT_P;2017;790000087;790000012;N2800;20;10;27.96;;;;
PERINAT_P;2017;790000087;790000012;N280H;12;7;17.51;;;;
PERINAT_P;2017;790000087;790000012;N3120;;1;0.7;;;;
PERINAT_P;2017;790000095;790006654;M1030;0;0;0;0;1;0;0
PERINAT_P;2017;790000095;790006654;M1140;2;;1.17;0;1;;
PERINAT_P;2017;790000095;790006654;M2050;5;0;3.66;0;1;;
PERINAT_P;2017;790000095;790006654;MIVG;1;0;0.4;;;;
PERINAT_P;2017;790000095;790006654;N2340;5;3;0.09;;;;
PERINAT_P;2017;790000095;790006654;N2700;1;0;0.1;;;;
PERINAT_P;2017;790000095;790006654;N2800;10;3;12.13;;;;
PERINAT_P;2017;790000103;790006654;M2050;2;0;0.2;0;0;;
PERINAT_P;2017;790000103;790006654;N2800;1;0;0.25;;;;
PERINAT_P;2017;790003537;790006654;M2050;2;;0.1;0;0;;
PERINAT_P;2017;790003537;790006654;N2800;2;0;1.25;;;;
PERINAT_P;2017;790009948;790001242;M1030;8;;8;0;1;;
PERINAT_P;2017;790009948;790001242;M1140;2;;2;0;1;;
PERINAT_P;2017;790009948;790001242;M2050;5;;5;0;1;;
PERINAT_P;2017;790009948;790001242;MIVG;5;;5;;;;
PERINAT_P;2017;790009948;790001242;N2800;7;2;8.88;;;;
PERINAT_P;2017;790009948;790001242;N280H;7;2;8.88;;;;
PERINAT_P;2017;800000143;800000028;M1030;0;0;0;1;0;0;0
PERINAT_P;2017;800000143;800000028;M1140;0;4;0.62;0;1;;
PERINAT_P;2017;800000143;800000028;M2050;4;1;4.62;1;0;;
PERINAT_P;2017;800000143;800000028;MIVG;0;1;0.4;;;;
PERINAT_P;2017;800000143;800000028;N2340;3;2;5.78;;;;
PERINAT_P;2017;800000143;800000028;N2700;0;1;0.4;;;;
PERINAT_P;2017;800000143;800000028;N2800;11;11;18.86;;;;
PERINAT_P;2017;800000143;800000028;N280H;11;11;18.86;;;;
PERINAT_P;2017;800000226;800000069;M2050;2;2;2.68;0;0;;
PERINAT_P;2017;800000226;800000069;N2800;;2;1.6;;;;
PERINAT_P;2017;800000226;800000069;N280H;;2;1.6;;;;
PERINAT_P;2017;800000432;800000093;M1030;;;;1;;0;
PERINAT_P;2017;800000432;800000093;M1140;1;2;1.6;0;1;;
PERINAT_P;2017;800000432;800000093;M2050;3;0;3;1;;;
PERINAT_P;2017;800000432;800000093;N2340;2;;2;;;;
PERINAT_P;2017;800000432;800000093;N2700;;1;0.05;;;;
PERINAT_P;2017;800000432;800000093;N2800;5;6;9.9;;;;
PERINAT_P;2017;800000432;800000093;N280H;;;1;;;;
PERINAT_P;2017;800006124;800000044;M1030;;;;1;0;0;0
PERINAT_P;2017;800006124;800000044;M1140;2;10;5.62;1;0;;
PERINAT_P;2017;800006124;800000044;M2050;;17;3.77;0;0;;
PERINAT_P;2017;800006124;800000044;MIVG;;2;0.88;;;;
PERINAT_P;2017;800006124;800000044;N2340;10;7;14.47;;;;
PERINAT_P;2017;800006124;800000044;N2700;;2;1.3;;;;
PERINAT_P;2017;800006124;800000044;N2800;35;19;48.03;;;;
PERINAT_P;2017;800006124;800000044;N280H;35;19;48.03;;;;
PERINAT_P;2017;800006124;800000044;N3120;;1;0.4;;;;
PERINAT_P;2017;800009920;800003071;M1030;14;1;14;1;1;;0
PERINAT_P;2017;800009920;800003071;M1140;6;2;7;0;1;;
PERINAT_P;2017;800009920;800003071;M2050;11;;11;1;1;;
PERINAT_P;2017;800009920;800003071;N2340;9;1;7.24;;;;
PERINAT_P;2017;800009920;800003071;N2700;1;1;1.45;;;;
PERINAT_P;2017;800009920;800003071;N2800;19;13;28;;;;
PERINAT_P;2017;800009920;800003071;N280H;19;13;28;;;;
PERINAT_P;2017;800009920;800003071;N3120;;1;0.68;;;;
PERINAT_P;2017;810000224;810000471;M1030;6;2;7.5;1;0;0;
PERINAT_P;2017;810000224;810000471;M1140;2;;2;0;1;;
PERINAT_P;2017;810000224;810000471;M2050;2;;2;0;1;;
PERINAT_P;2017;810000224;810000471;N2340;5;1;4.3;;;;
PERINAT_P;2017;810000224;810000471;N2800;4;4;6.31;;;;
PERINAT_P;2017;810000224;810000471;N280H;4;4;6.31;;;;
PERINAT_P;2017;810000505;810000331;M1030;8;2;7.69;1;0;0;0
PERINAT_P;2017;810000505;810000331;M1140;6;;5.2;0;1;;
PERINAT_P;2017;810000505;810000331;M2050;5;;5;0;1;;
PERINAT_P;2017;810000505;810000331;MIVG;5;1;5.28;;;;
PERINAT_P;2017;810000505;810000331;N2340;4;5;5.31;;;;
PERINAT_P;2017;810000505;810000331;N2800;14;5;19.58;;;;
PERINAT_P;2017;810000505;810000331;N280H;14;5;16.02;;;;
PERINAT_P;2017;810000521;810000380;M1030;10;8;3.44;1;0;0;0
PERINAT_P;2017;810000521;810000380;M1140;5;2;1.66;0;1;;
PERINAT_P;2017;810000521;810000380;M2050;9;2;4.93;1;0;;
PERINAT_P;2017;810000521;810000380;MIVG;1;;0.05;;;;
PERINAT_P;2017;810000521;810000380;N2340;12;8;8.18;;;;
PERINAT_P;2017;810000521;810000380;N2800;22;11;29.11;;;;
PERINAT_P;2017;810000521;810000380;N280H;19;6;14.03;;;;
PERINAT_P;2017;810000562;810000455;M1030;1;4;2.63;0;1;0;1
PERINAT_P;2017;810000562;810000455;M1140;1;2;1.81;0;1;;
PERINAT_P;2017;810000562;810000455;M2050;2;3;3.58;0;1;;
PERINAT_P;2017;810000562;810000455;MIVG;0;1;0.4;;;;
PERINAT_P;2017;810000562;810000455;N2800;10;8;15.55;;;;
PERINAT_P;2017;810000562;810000455;N280H;7;1;6;;;;
PERINAT_P;2017;810000562;810000455;N3120;1;0;0.05;;;;
PERINAT_P;2017;820000032;820000016;M1140;;4;2.24;0;1;;
PERINAT_P;2017;820000032;820000016;M2050;4;1;4.8;0;1;;
PERINAT_P;2017;820000032;820000016;MIVG;2;;2;;;;
PERINAT_P;2017;820000032;820000016;N2340;;22;11.82;;;;
PERINAT_P;2017;820000032;820000016;N2800;13;6;16.09;;;;
PERINAT_P;2017;820000032;820000016;N3120;;1;0.25;;;;
PERINAT_P;2017;820000040;820000081;M1030;2;2;4;;1;;1
PERINAT_P;2017;820000040;820000081;M1140;2;;2;;1;;
PERINAT_P;2017;820000040;820000081;M2050;4;;4;;1;;
PERINAT_P;2017;820000040;820000081;N2340;1;;1;;;;
PERINAT_P;2017;820000040;820000081;N2800;5;8;12.36;;;;
PERINAT_P;2017;820000040;820000081;N280H;5;8;12.36;;;;
PERINAT_P;2017;820000057;820000131;M1030;8;;8;0;1;;0
PERINAT_P;2017;820000057;820000131;M1140;3;;3;0;1;;
PERINAT_P;2017;820000057;820000131;M2050;4;;4;0;1;;
PERINAT_P;2017;820000057;820000131;N2800;6;7;9.01;;;;
PERINAT_P;2017;820000057;820000131;N280H;6;7;9.01;;;;
PERINAT_P;2017;820000057;820000131;N3120;;1;0.1;;;;
PERINAT_P;2017;830000279;830100517;M1140;;3;1.87;0;1;;
PERINAT_P;2017;830000279;830100517;M2050;3;1;2.81;0;1;;
PERINAT_P;2017;830000279;830100517;N2700;1;;0.7;;;;
PERINAT_P;2017;830000279;830100517;N2800;12;3;14.85;;;;
PERINAT_P;2017;830000279;830100517;N280H;;;1;;;;
PERINAT_P;2017;830000287;830100525;M1030;7;1;1;1;0;1;0
PERINAT_P;2017;830000287;830100525;M1140;3;1;2.2;0;1;;
PERINAT_P;2017;830000287;830100525;M2050;6;0;5.9;0;1;;
PERINAT_P;2017;830000287;830100525;N2340;7;2;1.96;;;;
PERINAT_P;2017;830000287;830100525;N2700;3;;0.62;;;;
PERINAT_P;2017;830000287;830100525;N2800;21;2;14.53;;;;
PERINAT_P;2017;830000295;830100533;M1030;3;1;3.5;1;0;0;0
PERINAT_P;2017;830000295;830100533;M1140;;;;;1;;
PERINAT_P;2017;830000295;830100533;M2050;4;1;4.5;;1;;
PERINAT_P;2017;830000295;830100533;MIVG;4;1;4.5;;;;
PERINAT_P;2017;830000295;830100533;N2340;1;0;1;;;;
PERINAT_P;2017;830000295;830100533;N2700;1;;0.2;;;;
PERINAT_P;2017;830000295;830100533;N2800;6;16;18.3;;;;
PERINAT_P;2017;830000295;830100533;N280H;6;16;18.3;;;;
PERINAT_P;2017;830000295;830100533;N3120;2;;0.2;;;;
PERINAT_P;2017;830000311;830100566;M1030;7;1;3.08;1;0;0;0
PERINAT_P;2017;830000311;830100566;M1140;0;2;0.86;0;1;;
PERINAT_P;2017;830000311;830100566;M2050;6;2;5.1;1;0;;
PERINAT_P;2017;830000311;830100566;N2340;2;1;2.45;;;;
PERINAT_P;2017;830000311;830100566;N2700;1;;0.5;;;;
PERINAT_P;2017;830000311;830100566;N2800;24;4;25.16;;;;
PERINAT_P;2017;830000311;830100566;N280H;12;1;10.74;;;;
PERINAT_P;2017;830000337;830100590;M1030;1;4;2.13;;1;;1
PERINAT_P;2017;830000337;830100590;M1140;0;3;2.2;;1;;
PERINAT_P;2017;830000337;830100590;M2050;;4;1.71;;1;;
PERINAT_P;2017;830000337;830100590;N2700;1;0;0.2;;;;
PERINAT_P;2017;830000337;830100590;N2800;13;4;15.9;;;;
PERINAT_P;2017;830000337;830100590;N280H;6;0;6;;;;
PERINAT_P;2017;830000337;830100590;N3120;1;0;0.2;;;;
PERINAT_P;2017;830000345;830100616;M1030;20;6;23.67;1;0;0;
PERINAT_P;2017;830000345;830100616;M1140;11;10;16.07;1;0;;
PERINAT_P;2017;830000345;830100616;M2050;5;8;10.31;1;0;;
PERINAT_P;2017;830000345;830100616;N2340;7;26;27;;;;
PERINAT_P;2017;830000345;830100616;N2800;39;27;55.55;;;;
PERINAT_P;2017;830000345;830100616;N280H;15;10;23.17;;;;
PERINAT_P;2017;830100434;830000196;M1030;6;3;7.5;1;;;
PERINAT_P;2017;830100434;830000196;M1140;3;2;4;0;1;;
PERINAT_P;2017;830100434;830000196;M2050;12;1;12.5;1;;;
PERINAT_P;2017;830100434;830000196;MIVG;7;;2;;;;
PERINAT_P;2017;830100434;830000196;N2340;2;;1.93;;;;
PERINAT_P;2017;830100434;830000196;N2700;;1;0.5;;;;
PERINAT_P;2017;830100434;830000196;N2800;15;9;22.35;;;;
PERINAT_P;2017;830100434;830000196;N280H;9;7;16.42;;;;
PERINAT_P;2017;830100608;830100616;M1140;;2;0.4;1;0;;
PERINAT_P;2017;830100608;830100616;M2050;;5;1.6;1;0;;
PERINAT_P;2017;840000285;840000608;M1030;7;3;8.5;1;0;1;0
PERINAT_P;2017;840000285;840000608;M1140;3;0;3;0;1;;
PERINAT_P;2017;840000285;840000608;M2050;10;0;10;1;0;;
PERINAT_P;2017;840000285;840000608;MIVG;10;0;9;;;;
PERINAT_P;2017;840000285;840000608;N2340;4;1;4.77;;;;
PERINAT_P;2017;840000285;840000608;N2700;0;2;1.2;;;;
PERINAT_P;2017;840000285;840000608;N2800;15;6;19.19;;;;
PERINAT_P;2017;840000343;840000012;M1030;;4;1.48;0;1;0;1
PERINAT_P;2017;840000343;840000012;M1140;;1;0.6;0;0;;
PERINAT_P;2017;840000343;840000012;M2050;;1;0.8;0;0;;
PERINAT_P;2017;840000343;840000012;MIVG;;1;0.6;;;;
PERINAT_P;2017;840000343;840000012;N2800;1;3;3.1;;;;
PERINAT_P;2017;840000392;840000046;M1030;;3;1.2;1;;1;0
PERINAT_P;2017;840000392;840000046;M1140;2;2;2.42;0;1;;
PERINAT_P;2017;840000392;840000046;M2050;;7;3.36;0;1;;
PERINAT_P;2017;840000392;840000046;N2700;;1;0.45;;;;
PERINAT_P;2017;840000392;840000046;N2800;16;13;24.79;;;;
PERINAT_P;2017;840000392;840000046;N280H;6;1;6.35;;;;
PERINAT_P;2017;840000418;840004659;M1030;;;;;1;;0
PERINAT_P;2017;840000418;840004659;M1140;;2;1.2;0;1;;
PERINAT_P;2017;840000418;840004659;M2050;;6;3;0;1;;
PERINAT_P;2017;840000418;840004659;MIVG;;1;0.4;;;;
PERINAT_P;2017;840000418;840004659;N2700;1;;0.25;;;;
PERINAT_P;2017;840000418;840004659;N2800;9;8;14.9;;;;
PERINAT_P;2017;840000418;840004659;N280H;4;3;6;;;;
PERINAT_P;2017;840000483;840000087;M1030;2;3;3.87;1;0;0;0
PERINAT_P;2017;840000483;840000087;M1140;1;2;1.9;0;1;;
PERINAT_P;2017;840000483;840000087;M2050;4;2;4.25;1;0;;
PERINAT_P;2017;840000483;840000087;MIVG;4;;4;;;;
PERINAT_P;2017;840000483;840000087;N2340;2;;2;;;;
PERINAT_P;2017;840000483;840000087;N2700;;2;0.33;;;;
PERINAT_P;2017;840000483;840000087;N2800;14;10;23.45;;;;
PERINAT_P;2017;840000483;840000087;N280H;14;8;11;;;;
PERINAT_P;2017;840000491;130041916;M1030;0;1;1.04;1;0;1;
PERINAT_P;2017;840000491;130041916;M1140;2;4;2.31;1;0;;
PERINAT_P;2017;840000491;130041916;M2050;2;8;3.36;1;0;;
PERINAT_P;2017;840000491;130041916;MIVG;0;3;0.34;;;;
PERINAT_P;2017;840000491;130041916;N2340;1;3;3.14;;;;
PERINAT_P;2017;840000491;130041916;N2700;;1;0.5;;;;
PERINAT_P;2017;840000491;130041916;N2800;7;14;15;;;;
PERINAT_P;2017;840000491;130041916;N280H;7;14;15;;;;
PERINAT_P;2017;840000525;840000111;M2050;1;;0.1;;;;
PERINAT_P;2017;840000525;840000111;N2800;1;;0.3;;;;
PERINAT_P;2017;840000533;840000129;M2050;;1;0.11;;;;
PERINAT_P;2017;840000533;840000129;N2700;;1;0.05;;;;
PERINAT_P;2017;840000533;840000129;N2800;;2;1.5;;;;
PERINAT_P;2017;840001861;840006597;M1030;14;5;3.17;1;0;;
PERINAT_P;2017;840001861;840006597;M1140;6;;5.8;1;1;;
PERINAT_P;2017;840001861;840006597;M2050;6;5;5.96;1;0;;
PERINAT_P;2017;840001861;840006597;N2340;29;14;39.49;;;;
PERINAT_P;2017;840001861;840006597;N2700;;2;1.2;;;;
PERINAT_P;2017;840001861;840006597;N2800;40;19;53.22;;;;
PERINAT_P;2017;840001861;840006597;N3120;2;0;1.05;;;;
PERINAT_P;2017;850000118;850013244;M1030;10;;10;1;1;0;0
PERINAT_P;2017;850000118;850013244;M1140;2;;2;0;1;;
PERINAT_P;2017;850000118;850013244;M2050;7;;7;1;1;;
PERINAT_P;2017;850000118;850013244;N2340;1;;1;;;;
PERINAT_P;2017;850000118;850013244;N2700;;1;0.12;;;;
PERINAT_P;2017;850000118;850013244;N2800;5;11;12.29;;;;
PERINAT_P;2017;850000118;850013244;N280H;5;11;12.29;;;;
PERINAT_P;2017;850000118;850013244;N3120;;1;0.1;;;;
PERINAT_P;2017;850000142;850000019;M1140;;9;1.68;;;;
PERINAT_P;2017;850000142;850000019;M2050;3;13;5.31;;;;
PERINAT_P;2017;850000142;850000019;MIVG;;5;0.78;;;;
PERINAT_P;2017;850000142;850000019;N2340;17;1;14.7;;;;
PERINAT_P;2017;850000142;850000019;N2700;0;2;0.89;;;;
PERINAT_P;2017;850000142;850000019;N2800;50;4;45.88;;;;
PERINAT_P;2017;850000175;850009010;M1030;;7;0.5;1;0;0;0
PERINAT_P;2017;850000175;850009010;M1140;;1;0.3;0;0;;
PERINAT_P;2017;850000175;850009010;M2050;2;1;2.57;1;0;;
PERINAT_P;2017;850000175;850009010;MIVG;;1;0.5;;;;
PERINAT_P;2017;850000175;850009010;N2700;;1;0.25;;;;
PERINAT_P;2017;850000175;850009010;N2800;5;16;17.27;;;;
PERINAT_P;2017;850000175;850009010;N280H;3;15;8.79;;;;
PERINAT_P;2017;850000175;850009010;N3120;;1;0.1;;;;
PERINAT_P;2017;850000209;850000019;M1030;;;0.08;;;;
PERINAT_P;2017;850000209;850000019;M2050;;1;0.7;;;;
PERINAT_P;2017;850000209;850000019;N2700;0;1;0.15;;;;
PERINAT_P;2017;850000209;850000019;N2800;1;1;0.92;;;;
PERINAT_P;2017;850000225;850000019;M2050;;2;0.25;;;;
PERINAT_P;2017;850000225;850000019;N2700;0;1;0.22;;;;
PERINAT_P;2017;850000225;850000019;N2800;0;4;2.51;;;;
PERINAT_P;2017;850000241;850000084;M1140;3;1;2.77;0;0;;
PERINAT_P;2017;850000241;850000084;M2050;4;;3.75;0;0;;
PERINAT_P;2017;850000241;850000084;MIVG;4;;3.75;;;;
PERINAT_P;2017;850000241;850000084;N2340;1;1;1.77;;;;
PERINAT_P;2017;850000241;850000084;N2700;;1;0.5;;;;
PERINAT_P;2017;850000241;850000084;N2800;8;8;14.93;;;;
PERINAT_P;2017;850000241;850000084;N280H;8;8;14.93;;;;
PERINAT_P;2017;850009630;850000035;M2050;2;0;1;;;;
PERINAT_P;2017;850009630;850000035;N2340;1;0;0.6;;;;
PERINAT_P;2017;850009630;850000035;N2800;11;4;13.31;;;;
PERINAT_P;2017;850009630;850000035;N280H;10;2;6.14;;;;
PERINAT_P;2017;860000025;860013382;M1030;5;0;1.8;1;0;0;0
PERINAT_P;2017;860000025;860013382;M1140;2;;2.77;1;0;;
PERINAT_P;2017;860000025;860013382;M2050;5;2;4.43;1;0;;
PERINAT_P;2017;860000025;860013382;MIVG;1;;0.12;;;;
PERINAT_P;2017;860000025;860013382;N2340;;;0.25;;;;
PERINAT_P;2017;860000025;860013382;N2800;18;7;23.84;;;;
PERINAT_P;2017;860000025;860013382;N280H;18;7;11.75;;;;
PERINAT_P;2017;860000033;860013382;M2050;;1;0.1;0;0;;
PERINAT_P;2017;860000033;860013382;N2800;2;;1.5;;;;
PERINAT_P;2017;860000058;860014208;M2050;;3;0.9;0;0;;
PERINAT_P;2017;860000058;860014208;N2800;1;1;1.5;;;;
PERINAT_P;2017;860000058;860014208;N3120;;;0.05;;;;
PERINAT_P;2017;860000223;860014208;M1030;3;3;4.4;1;0;0;0
PERINAT_P;2017;860000223;860014208;M1140;3;9;5.91;1;0;;
PERINAT_P;2017;860000223;860014208;M2050;6;8;8.36;1;0;;
PERINAT_P;2017;860000223;860014208;MIVG;;14;2.35;;;;
PERINAT_P;2017;860000223;860014208;N2340;9;6;12.28;;;;
PERINAT_P;2017;860000223;860014208;N2700;;1;0.8;;;;
PERINAT_P;2017;860000223;860014208;N2800;32;18;39.83;;;;
PERINAT_P;2017;860000223;860014208;N280H;14;5;16.47;;;;
PERINAT_P;2017;860000223;860014208;N3120;2;;2;;;;
PERINAT_P;2017;860780568;860000140;M1030;3;;3;0;1;;1
PERINAT_P;2017;860780568;860000140;M1140;2;;2;0;1;;
PERINAT_P;2017;860780568;860000140;M2050;11;;11;0;1;;
PERINAT_P;2017;860780568;860000140;N2700;;1;0.2;;;;
PERINAT_P;2017;860780568;860000140;N2800;12;5;13.6;;;;
PERINAT_P;2017;860780568;860000140;N280H;9;5;11.16;;;;
PERINAT_P;2017;860780568;860000140;N3120;;1;0.2;;;;
PERINAT_P;2017;870000098;870000023;M1030;4;0;0.5;0;1;0;0
PERINAT_P;2017;870000098;870000023;M1140;2;0;1.1;0;1;;
PERINAT_P;2017;870000098;870000023;M2050;2;3;2.95;0;1;;
PERINAT_P;2017;870000098;870000023;N2800;8;5;11.52;;;;
PERINAT_P;2017;870000098;870000023;N280H;;;0.01;;;;
PERINAT_P;2017;870000270;870000031;MIVG;;1;0.01;;;;
PERINAT_P;2017;870000411;870017415;M1140;4;;4;;;;
PERINAT_P;2017;870000411;870017415;N2340;18;3;19.96;;;;
PERINAT_P;2017;870000411;870017415;N2800;17;6;21.69;;;;
PERINAT_P;2017;870000411;870017415;N280H;17;6;21.69;;;;
PERINAT_P;2017;870014859;870000015;M1030;0;0;0;1;1;0;0
PERINAT_P;2017;870014859;870000015;M1140;9;2;4.26;1;1;;
PERINAT_P;2017;870014859;870000015;M2050;11;1;1.9;1;0;;
PERINAT_P;2017;870014859;870000015;MIVG;1;0;0.05;;;;
PERINAT_P;2017;870014859;870000015;N2340;19;15;32.07;;;;
PERINAT_P;2017;870014859;870000015;N2700;1;0;0.5;;;;
