BOR;AN;FI;FI_EJ;AUTOR;LACTA;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMUDC;ACCMU;ACCUNDC;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2016;860780568;860000140;TYPE2;;57;4;;;4;1395;130;307;7;0;0;0;0;4769;789;0;0;1105;4320;225;1068;0;1094;0;11;6;5;;1118;;;;21;0;1;178;164;131;4;;8;0;0
PERINAT;2016;870000098;870000023;TYPE1;;14;;;;3;478;43;0;0;0;0;0;0;1787;0;0;0;340;1535;82;444;0;335;0;5;0;4;;349;2243;2151;303;4;0;1;92;68;52;3;;0;0;0
PERINAT;2016;870000270;870000031;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;6;2;0;0;0;0;0
PERINAT;2016;870000411;870017415;TYPE1;;28;;;;;1207;47;0;0;0;0;0;0;5007;0;0;0;990;4493;208;1147;0;982;0;8;4;11;;1002;;;;6;0;1;48;51;26;3;;3;0;0
PERINAT;2016;870014859;870000015;TYPE3;INT;55;13;10;8;6;3572;254;410;17;251;15;138;12;15437;3088;2510;1808;2591;13022;554;3720;45;2519;8;72;35;4;47;2666;14694;11835;1011;28;0;1;842;936;501;48;0;31;1;445
PERINAT;2016;880000021;880007059;TYPE2;;13;6;3;0;3;840;54;218;17;87;8;0;0;3377;1700;956;0;563;2658;126;783;18;555;1;8;2;6;0;569;11585;3576;202;9;0;1;205;141;171;4;0;9;0;0
PERINAT;2016;880000039;880780069;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;654;262;;;;0;;;;;;;0;
PERINAT;2016;880000047;880780077;TYPE1;;14;;;;2;833;77;0;0;0;0;0;0;2949;0;0;0;581;2585;65;371;0;573;0;8;3;12;;589;3879;3287;41;24;2;1;181;191;155;1;0;1;0;0
PERINAT;2016;880000054;880007299;TYPE1;;15;;;;2;530;64;0;0;0;0;0;0;1740;0;0;0;368;1538;57;346;0;367;0;1;1;5;;371;5479;2710;27;13;0;1;43;54;31;4;;3;0;0
PERINAT;2016;880000062;880780093;TYPE2;;15;6;;;3;1095;98;179;5;0;0;0;0;4165;1224;0;0;759;3501;133;866;0;754;0;5;4;3;;767;1714;2998;104;57;0;1;171;186;136;10;1;2;0;0
PERINAT;2016;880788591;880780150;TYPE1;;22;;;;5;1631;182;0;0;0;0;0;0;6072;0;0;0;1123;5136;299;1677;0;1113;0;10;5;23;;1135;;;;14;0;1;248;319;131;12;;6;0;0
PERINAT;2016;890975527;890000037;TYPE2;;45;6;6;;5;2787;251;330;11;143;6;0;0;11683;2275;1903;0;1982;9648;176;1174;0;1948;1;34;13;7;;2016;18628;7030;40;26;0;1;309;382;1;53;;9;0;0
PERINAT;2016;890975535;890000409;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;1744;47;;;0;;0;;;;;0;
PERINAT;2016;890975543;890000417;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;567;1173;;0;0;1;109;99;109;0;;1;0;0
PERINAT;2016;890975550;890970569;TYPE2;;26;6;;;4;1620;138;203;11;0;0;0;0;6029;1659;0;0;1185;5251;242;1459;2;1165;1;20;3;10;0;1206;2628;6553;301;36;0;1;278;271;177;14;2;1;0;0
PERINAT;2016;900000167;900000365;TYPE2;;33;8;6;;5;2875;348;713;18;228;18;0;0;10822;3837;1964;0;1994;9407;274;2004;1;1955;4;39;22;5;;2033;1303;4505;1747;33;0;1;448;479;429;6;;13;0;0
PERINAT;2016;910000272;910110014;TYPE2;;27;6;;;3;1979;233;324;20;0;0;0;0;7257;1859;0;0;1375;6049;303;1698;4;1356;1;19;4;18;0;1398;3067;10427;218;27;0;1;335;267;177;25;;0;0;0
PERINAT;2016;910000280;910019447;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;58;45;25;2;;0;0;0
PERINAT;2016;910000298;910110055;TYPE2;;49;9;4;;4;2959;163;743;30;143;15;0;0;11194;3167;914;0;2134;9238;577;3151;7;2095;0;39;10;14;;2191;8542;10865;;57;0;1;743;746;399;51;6;1;0;0
PERINAT;2016;910000306;910110063;TYPE2;;24;6;3;;3;1610;63;461;36;158;6;0;0;6251;2038;1135;0;1383;5863;253;1353;4;1364;0;19;6;3;0;1412;6827;3932;93;40;0;1;98;129;47;1;7;0;0;0
PERINAT;2016;910001973;910019447;TYPE2;;20;6;;;3;1604;261;295;17;0;0;0;0;5721;1738;0;0;1100;5032;267;1635;0;1085;0;15;6;9;;1118;4781;1847;54;25;0;1;183;183;88;6;;0;0;0
PERINAT;2016;910020254;910002773;TYPE3;EXT;84;30;9;16;9;6422;245;1119;31;260;31;432;26;27699;9265;2043;6183;5259;24285;1221;7702;1;5108;6;151;61;6;;5415;13620;5046;;56;75;1;871;787;389;122;;16;0;0
PERINAT;2016;910300144;910000447;TYPE1;;20;;;;3;868;70;0;0;0;0;0;0;3647;0;0;0;676;3258;190;1199;0;669;0;7;3;8;;683;;;;8;0;1;413;288;325;18;;0;0;0
PERINAT;2016;910300177;910000462;TYPE1;;28;;;;;1131;70;0;0;0;0;0;0;4267;0;0;0;875;3836;168;951;1;872;0;3;6;2;;879;;;;21;0;1;117;136;74;4;;14;0;0
PERINAT;2016;910300219;910003888;;;;;;;;74;56;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;94;94;0;4;;0;0;0
PERINAT;2016;910300359;910000587;TYPE1;;25;;;;4;865;48;0;0;0;0;0;0;3498;0;0;0;663;2947;162;953;0;657;0;6;2;1;;705;;;;11;0;1;233;336;167;3;;0;0;0
PERINAT;2016;910803543;910017615;TYPE2;;29;6;;;3;1413;132;202;12;0;0;0;0;5614;1039;0;0;1118;5193;247;1421;0;1104;1;14;4;11;;1132;;;;14;0;1;256;259;159;5;;0;0;0
PERINAT;2016;910805357;910001643;TYPE1;;22;;;;3;1060;115;0;0;0;0;0;0;3868;0;0;0;748;3338;219;1253;0;747;0;1;4;0;;749;;;;12;0;1;167;77;74;17;;6;0;0
PERINAT;2016;920000577;920110020;TYPE1;;24;;;;4;1762;277;0;0;0;0;0;0;5928;0;0;0;1305;5476;195;1073;0;1295;0;10;5;27;;1326;2620;2593;2313;68;0;1;319;328;181;9;;0;0;0
PERINAT;2016;920000585;920026374;TYPE2;;32;17;3;;5;2950;252;358;8;153;20;0;0;10704;4386;1265;0;2416;9949;479;2446;8;2369;1;47;8;9;;2465;;;;145;307;1;222;69;148;8;;11;0;0
PERINAT;2016;920000619;920009909;TYPE2;;52;6;0;0;5;4336;332;422;58;0;0;0;0;16532;2532;0;0;3150;14444;722;4287;0;3098;0;52;14;52;28;3210;42326;11471;448;85;0;1;331;219;174;24;22;4;1;515
PERINAT;2016;920000643;920150034;TYPE2;;47;9;;;8;3146;215;451;35;0;0;0;0;11795;3021;0;0;2537;10606;518;2656;9;2520;2;17;10;24;;2554;10489;13093;;49;0;1;261;227;140;17;1;8;0;0
PERINAT;2016;920000650;920150059;TYPE2;;45;12;6;0;9;4029;308;706;21;169;14;0;0;15446;4207;1460;0;3242;14088;708;4030;9;3174;2;68;20;13;;3314;;;;101;1;0;0;0;0;0;;14;1;265
PERINAT;2016;920100021;750712184;TYPE3;;58;20;12;16;7;4961;460;978;33;335;81;593;50;19553;7160;3144;5218;3533;16344;841;5531;16;3386;10;147;104;7;0;3840;;;;186;0;1;1089;970;544;45;10;115;1;812
PERINAT;2016;920100039;750712184;TYPE1;;15;0;0;;4;1507;163;0;0;0;0;0;0;4826;0;0;0;1088;4177;237;1217;3;1082;0;6;8;9;;1101;13057;8476;;98;0;1;502;448;354;38;;17;0;0
PERINAT;2016;920100047;750712184;TYPE3;;58;18;15;10;7;4218;192;401;12;368;18;297;21;18234;3608;4410;3087;3373;16048;676;4456;16;3265;4;108;41;16;;3495;17069;8226;;95;0;1;1138;1280;200;51;;21;0;0
PERINAT;2016;920100062;750712184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;510;498;310;3;0;0;0;
PERINAT;2016;920300043;920001526;TYPE2;;52;6;0;0;11;5249;981;492;32;0;0;0;0;16544;2536;0;0;3741;15043;648;3157;1;3699;2;42;9;30;;3783;;;;344;0;1;426;468;304;11;;1;0;0
PERINAT;2016;920300365;920815388;;;0;;;;;37;36;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;123;144;0;10;;0;0;0
PERINAT;2016;920300415;920000890;TYPE1;;23;0;;0;4;808;61;0;0;0;0;0;0;3318;0;0;0;655;2877;206;1172;0;649;0;6;0;6;;661;;;;4;0;1;46;83;13;4;;0;0;0
PERINAT;2016;920300597;920000940;;;0;;;;0;12;10;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;69;80;29;2;;0;0;0
PERINAT;2016;920300670;920000965;TYPE1;;0;;;;5;177;48;0;0;0;0;0;0;524;0;0;0;127;522;65;286;0;127;0;0;0;0;;127;;;;2;0;0;0;1;0;0;;3;0;0
PERINAT;2016;920300712;920810736;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;;0;1;1315
PERINAT;2016;920300787;920000981;TYPE1;;15;;;;2;928;115;0;0;0;0;0;0;3658;0;0;0;739;3535;378;2039;0;727;1;12;10;5;9;751;;;;11;0;0;0;0;0;0;;10;1;1278
PERINAT;2016;920300837;920001005;TYPE1;;18;;;;2;660;61;0;0;0;0;0;0;2353;0;0;0;541;2183;186;852;0;540;0;1;2;7;;543;;;;42;0;1;82;113;0;3;1;0;0;0
PERINAT;2016;930000286;930021480;TYPE2;;34;9;3;0;5;3068;139;284;8;163;12;0;0;11432;1946;794;0;2269;9761;516;2702;6;2237;1;32;18;14;0;2316;1796;12776;0;25;0;1;330;393;179;28;;3;0;0
PERINAT;2016;930000302;930110036;TYPE3;;65;8;12;17;7;5115;327;192;3;250;6;572;8;20950;2793;2925;6423;4026;18695;782;4781;93;3914;3;112;34;11;;4164;7999;8162;0;80;200;1;997;895;599;92;27;11;0;0
PERINAT;2016;930000328;930110051;TYPE3;;77;12;11;10;7;5914;426;841;29;345;26;245;17;26367;5457;1967;3307;4486;23109;1063;7405;3;4381;3;105;62;9;;4601;;;;73;0;1;1139;1064;215;121;;87;1;0
PERINAT;2016;930000336;930110069;TYPE2;;46;12;6;;7;4138;134;605;15;286;25;0;0;17920;4463;1686;0;2988;14537;544;3866;2;2939;3;49;16;15;3087;3037;;;168;23;0;1;674;851;444;73;1;6;0;0
PERINAT;2016;930100037;750712184;;;0;;;;;381;360;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;546;545;144;50;;0;0;0
PERINAT;2016;930100045;750712184;TYPE2;;41;11;9;0;6;4219;885;631;58;300;22;0;0;14847;2897;2445;0;2573;12321;530;3592;2;2543;1;30;28;12;;2616;19693;12398;56;250;0;1;775;707;489;39;;13;1;919
PERINAT;2016;930150032;930000815;TYPE1;;28;;;;4;1785;137;0;0;0;0;0;0;6495;0;0;0;1545;6278;239;1248;7;1539;0;6;8;6;;1551;;;;68;0;1;806;821;191;74;35;25;0;0
PERINAT;2016;930300025;930000393;TYPE2;;24;6;0;0;3;1149;96;179;5;0;0;0;0;4526;1609;0;0;874;4026;245;1461;4;859;0;15;8;8;;890;;;;37;0;1;124;55;111;1;2;1;0;0
PERINAT;2016;930300082;930000419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18;;5;1;;0;0;
PERINAT;2016;930300116;930000427;TYPE2;;60;12;9;;5;3460;251;309;0;128;3;0;0;13469;4749;1019;0;2494;11235;534;3084;15;2455;0;39;1;13;;2533;;;;10;0;1;329;396;231;4;;0;1;252
PERINAT;2016;930300298;930025523;TYPE1;;30;;;;4;2148;432;0;0;0;0;0;0;6750;0;0;0;1323;5579;282;1570;1;1310;0;13;5;14;;1342;;;;23;0;1;148;250;0;30;;1;0;0
PERINAT;2016;930300553;930000633;TYPE2;EXT;31;12;0;0;5;2529;170;280;5;0;0;0;0;11931;2677;0;0;1718;8465;498;3351;16;1695;1;23;10;5;;1741;;;;78;0;1;287;284;16;19;;18;0;0
PERINAT;2016;930300595;930000658;TYPE1;;18;;;;3;919;112;0;0;0;0;0;0;3357;0;0;0;620;2898;172;962;0;620;0;0;3;8;;622;;;;7;0;1;233;232;192;0;;0;0;0
PERINAT;2016;930300629;930000666;;;3;;;;;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;3;17;0;0;;0;1;467
PERINAT;2016;940000573;940110018;TYPE3;INT;68;42;9;10;7;5588;742;1455;21;170;13;336;14;24013;12704;1597;4836;3573;19361;851;6640;12;3425;8;148;68;0;;3732;;10119;2414;167;1018;1;235;209;2;54;25;71;1;538
PERINAT;2016;940000599;940110042;TYPE2;INT;46;13;5;0;6;3660;180;608;22;527;62;0;0;14607;4151;1785;0;2885;12865;621;3578;6;2850;0;35;16;14;0;2943;5843;7115;0;84;0;1;380;339;45;63;0;11;0;0
PERINAT;2016;940006679;940017338;TYPE2;;40;6;;;9;2470;158;295;4;0;0;0;0;9015;1996;0;0;1970;8162;427;2208;1;1953;0;17;6;11;;1987;;;;9;0;1;109;140;1;6;;0;0;0
PERINAT;2016;940016868;940016819;TYPE2;;42;10;0;;5;3979;139;612;120;0;0;0;0;11842;3506;0;0;3279;10501;780;3196;15;3241;1;38;20;29;;3327;12927;10539;;1064;0;1;368;492;165;25;0;10;0;0
PERINAT;2016;940100043;750712184;TYPE3;;59;12;12;8;9;4901;643;700;17;153;10;241;10;19591;6447;1607;2435;3569;17464;779;5226;2;3432;17;137;60;15;;3731;;23472;;106;0;1;822;903;240;77;12;69;0;0
PERINAT;2016;940120017;750821092;TYPE1;;0;;;;;39;14;0;0;0;0;0;0;40;0;0;0;1;1;0;0;0;1;0;0;0;0;;;;;;0;0;1;22;14;14;8;;2;0;0
PERINAT;2016;940300031;940000706;;;0;;;;;36;35;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;25;37;0;2;;0;0;0
PERINAT;2016;940300270;940000771;TYPE2;;38;6;;;5;2573;348;237;2;0;0;0;0;8650;1608;0;0;2006;8036;452;2277;1;1972;1;34;7;12;;2040;;;;33;0;1;177;199;41;5;;1;0;0
PERINAT;2016;940300379;940000805;TYPE1;;19;;;;2;1272;139;0;0;0;0;0;0;4285;0;0;0;991;3947;186;973;1;989;0;2;2;5;;993;;;;28;0;1;229;282;2;23;;34;0;0
PERINAT;2016;940300551;940000912;TYPE2;;28;6;;;5;1910;174;173;9;0;0;0;0;6769;1699;0;0;1448;6163;368;2026;11;1437;0;11;8;8;;1467;;;;41;0;1;216;319;63;7;;7;1;317
PERINAT;2016;940813033;940001894;TYPE2;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;3;25;0;1;;0;0;0
PERINAT;2016;950000307;950110015;TYPE3;INT;49;12;5;6;8;3954;142;317;7;167;4;152;2;15953;3779;1246;1809;3124;14047;657;4088;20;3053;3;71;36;1;;3228;13647;10253;;70;0;1;594;625;396;58;;37;1;0
PERINAT;2016;950000315;950001370;TYPE2;;22;6;0;0;5;1356;88;310;15;0;0;0;0;5720;1764;0;0;1055;5196;237;1472;0;1045;1;10;7;10;0;1066;7277;4069;92;8;0;1;187;215;129;3;1;2;0;0
PERINAT;2016;950000323;950013870;TYPE2;INT;41;9;6;;7;3387;85;384;8;193;9;0;0;13307;3139;1021;0;2927;12352;450;2425;1;2888;1;39;9;9;0;3005;5039;4938;168;44;38;1;478;352;315;21;12;12;0;0
PERINAT;2016;950000331;950110049;TYPE2;;53;15;6;;5;3389;213;380;11;142;17;0;0;13270;3612;1536;0;2327;10846;522;3063;3;2287;1;40;19;11;;2367;7719;0;0;19;0;1;473;497;296;38;6;7;0;0
PERINAT;2016;950000364;950110080;TYPE3;INT;81;18;6;8;8;6116;341;458;32;178;9;218;15;26081;5466;1938;2522;4758;22438;889;5979;0;4652;4;106;68;11;;4909;20480;23261;403;169;132;1;921;706;508;72;5;38;0;0
PERINAT;2016;950300095;950000455;;;0;;;;;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;10;10;0;0;;0;0;0
PERINAT;2016;950300202;950000521;TYPE1;;20;;;;3;1025;98;0;0;0;0;0;0;4106;0;0;0;805;3717;229;1288;1;804;0;1;3;8;;806;;;;5;0;1;66;65;1;2;;5;0;0
PERINAT;2016;950300277;950000547;TYPE2;;39;6;;;4;2358;160;330;23;0;0;0;0;9634;2237;0;0;1640;7691;403;2515;0;1624;0;16;10;22;;1656;;;;24;0;1;453;464;315;13;;1;0;0
PERINAT;2016;950300350;950015438;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;117;159;74;1;0;4;1;355
PERINAT;2016;950807982;950001636;TYPE2;;38;6;;;6;2826;213;273;8;0;0;0;0;10155;1843;0;0;2180;9020;687;3356;11;2152;1;28;8;8;18;2267;;;;27;0;1;227;281;0;12;;0;0;0
PERINAT;2016;970100012;970100103;TYPE1;;19;0;0;0;4;1165;60;0;0;0;0;0;0;4440;0;0;0;844;3851;129;862;0;839;0;5;0;0;4;849;;;;4;0;1;145;121;145;0;;1;0;0
PERINAT;2016;970100392;970100178;TYPE3;;15;13;3;4;3;1186;65;127;4;56;1;70;1;5120;908;503;377;743;3632;135;1037;1;735;0;8;4;0;;753;;;;17;0;1;341;357;264;7;;1;0;0
PERINAT;2016;970100400;970100186;TYPE3;;17;2;2;0;3;930;64;723;29;22;4;0;0;2899;2558;174;0;691;2428;144;837;2;680;1;11;12;5;;702;;;;215;0;1;148;120;9;32;;4;0;0
PERINAT;2016;970100426;970100202;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;304;2121;46;0;0;0;0;0;0;0;;0;0;0
PERINAT;2016;970100442;970100228;TYPE3;;55;13;11;10;3;3624;460;221;0;163;1;169;7;14409;2978;3038;2861;1894;10577;394;3325;5;1852;1;42;67;0;;1936;8302;1610;280;33;0;1;1065;948;676;107;;114;1;0
PERINAT;2016;970107249;970100731;TYPE1;;26;;;;4;2597;1088;0;0;0;0;0;0;5657;0;0;0;1005;4267;127;793;0;1004;0;1;0;4;;1010;;;;14;0;1;206;307;48;3;;0;0;0
PERINAT;2016;970202313;970200168;TYPE1;;18;;;;3;1053;73;0;0;0;0;0;0;4150;0;0;0;832;3771;187;999;0;829;0;3;5;4;;841;;;;1;0;0;0;0;0;0;0;0;0;0
PERINAT;2016;970202321;970210423;TYPE1;;24;;;;3;665;36;0;0;0;0;0;0;3511;0;0;0;434;2378;77;608;0;429;0;5;2;5;;439;;;;3;0;0;0;0;0;0;;0;0;0
PERINAT;2016;970211223;970211207;TYPE1;;20;;;;3;788;40;0;0;0;0;0;0;2935;0;0;0;446;2131;81;538;0;442;0;4;3;8;;450;2492;;;3;0;1;289;376;198;23;;0;0;0
PERINAT;2016;970211256;970211207;TYPE3;;43;11;9;6;5;2980;154;481;4;134;4;119;6;14123;5498;1400;1787;2058;11746;309;2866;11;2012;3;46;59;1;;2111;7098;5200;;30;0;1;1736;1728;1002;118;;27;0;0
PERINAT;2016;970300026;970302022;TYPE3;INT;105;18;13;12;8;4873;70;684;3;331;8;558;27;32827;5634;3561;5093;3547;25365;823;8731;2;3483;5;64;58;1;;3617;11381;2914;0;45;0;1;549;477;204;47;5;16;0;0
PERINAT;2016;970300083;970302121;TYPE2;;45;6;3;;4;3448;49;539;11;179;20;0;0;13644;3615;644;0;2547;10941;430;2669;1;2502;2;45;37;13;;2595;;;;56;1;1;369;456;353;57;;14;0;0
PERINAT;2016;970300265;750721334;TYPE2;;16;4;;;3;1164;81;136;3;0;0;0;0;4484;1085;0;0;779;3654;151;1098;0;769;0;10;12;0;;796;3726;3764;;10;1;1;324;367;236;30;0;44;0;0
PERINAT;2016;970302055;970303285;TYPE1;;30;;;;2;599;15;0;0;0;0;0;0;2362;0;0;0;301;1457;52;374;0;299;0;2;0;12;;308;;;;3;0;1;59;60;0;1;0;0;0;0
PERINAT;2016;970400024;970408589;TYPE3;;49;17;15;14;5;3511;165;831;18;343;16;253;30;15101;5755;4824;3377;2385;11945;524;4052;62;2311;17;74;35;0;;2534;9099;4144;;62;0;1;579;636;320;102;4;70;0;0
PERINAT;2016;970400057;970408589;TYPE3;;55;18;12;9;8;6976;1248;783;21;277;14;163;7;23869;5359;3568;2498;4184;19730;802;6709;0;4101;3;83;39;7;;4344;12524;3473;100;258;0;1;815;772;437;82;4;81;1;328
PERINAT;2016;970400065;970421038;TYPE2;;37;6;3;;4;2889;569;645;8;82;17;0;0;9283;3482;369;0;1590;7555;309;1993;3;1570;0;20;9;12;0;1623;9748;8804;76;33;0;1;664;719;436;45;6;35;0;0
PERINAT;2016;970400073;970403606;TYPE2;;26;8;;;5;2256;251;288;12;0;0;0;0;7709;1975;0;0;1409;6270;278;1596;2;1401;0;8;9;12;;1457;5812;4057;;20;0;1;523;521;291;42;;26;0;0
PERINAT;2016;970400180;970408589;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2462;791;65;;;0;;;;;;;0;
PERINAT;2016;970404844;970404836;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;90;90;0;3;;0;0;0
PERINAT;2016;970462024;970400255;TYPE2;;32;6;;;3;2011;149;510;6;0;0;0;0;7947;2498;0;0;1265;6002;277;1743;0;1250;0;15;3;5;;1283;;;;10;0;1;120;120;85;3;;14;1;514
PERINAT;2016;970462073;970400271;TYPE1;;21;;;;3;1136;126;0;0;0;0;0;0;3701;0;0;0;941;3607;174;897;18;941;0;0;1;10;;941;;;;17;0;0;0;0;0;0;;0;0;0
PERINAT;2016;970462107;970400305;TYPE2;;40;12;;;5;2844;154;707;11;0;0;0;0;10956;4840;0;0;1863;9075;374;2575;1;1849;0;14;7;8;;1887;;;;1;0;1;400;404;390;3;;10;0;0
PERINAT;2016;980500011;980500003;TYPE1;;129;16;8;4;14;11715;329;579;7;179;3;329;4;45828;6719;1031;5746;8645;35433;1622;10229;1;8518;4;127;129;0;;9473;8203;24437;;996;0;1;1402;1517;785;330;4;24;0;0
